"ID,""Dir"",""Length"",""JERARQUIA"",""DESIGNACIÓN"",""AB_CAP_CARRIL"",""BA_CAP_CARRIL"",""AB_FACTOR_REGULACIÓN"",""BA_FACTOR_REGULACIÓN"",""AB_V0"",""BA_V0"",""AB_CARRILES"",""BA_CARRILES"",""AB_ALPHA"",""BA_ALPHA"",""AB_BETA"",""BA_BETA"",""AB_CAPACIDAD"",""BA_CAPACIDAD"",""AB_T0"",""BA_T0"",""ID"",""Dir"",""Length"",""JERARQUIA"",""DESIGNACIÓN"",""AB_CAP_CARRIL"",""BA_CAP_CARRIL"",""AB_FACTOR_REGULACIÓN"",""BA_FACTOR_REGULACIÓN"",""AB_V0"",""BA_V0"",""AB_CARRILES"",""BA_CARRILES"",""AB_ALPHA"",""BA_ALPHA"",""AB_BETA"",""BA_BETA"",""AB_CAPACIDAD"",""BA_CAPACIDAD"",""AB_T0"",""BA_T0"",""ID1"",""AB_Flow"",""BA_Flow"",""Tot_Flow"",""AB_Time"",""BA_Time"",""Max_Time"",""AB_VOC"",""BA_VOC"",""Max_VOC"",""AB_VKmT"",""BA_VKmT"",""Tot_VKmT"",""AB_VHT"",""BA_VHT"",""Tot_VHT"",""AB_Speed"",""BA_Speed"",""AB_VDF"",""BA_VDF"",""Max_VDF"""
"245,1,0.411646,30,""Calle Castilla"",1400.00,0.00,0.5,0.5,30,0.00,1,0.00,2.48003,2.48,1.854,1.854,700,0.00,0.823291,,245,1,0.411646,30,""Calle Castilla"",1400.00,0.00,0.5,0.5,30,0.00,1,0.00,2.48003,2.48,1.854,1.854,700,0.00,0.823291,,245,0.0000,,0.0000,0.823291,,0.823291,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,30.0000,,0.823291,,0.823291"
"246,1,0.193225,30,""Pages del Corro"",1600.00,0.00,0.5,0.5,30,0.00,1,0.00,2.48003,2.48,1.854,1.854,800,0.00,0.386449,,246,1,0.193225,30,""Pages del Corro"",1600.00,0.00,0.5,0.5,30,0.00,1,0.00,2.48003,2.48,1.854,1.854,800,0.00,0.386449,,246,347.0166,,347.0166,0.590168,,0.590168,0.433771,,0.433771,67.0522,,67.0522,3.4133,,3.4133,19.6444,,0.590168,,0.590168"
"247,1,0.16754,30,""Calle Procurador"",1400.00,0.00,0.5,0.5,30,0.00,1,0.00,2.48003,2.48,1.854,1.854,700,0.00,0.335079,,247,1,0.16754,30,""Calle Procurador"",1400.00,0.00,0.5,0.5,30,0.00,1,0.00,2.48003,2.48,1.854,1.854,700,0.00,0.335079,,247,0.0000,,0.0000,0.335079,,0.335079,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,30.0000,,0.335079,,0.335079"
"248,0,0.386345,30,""Ronda de Triana"",1600.00,1600.00,0.5,0.5,30,30,2,2,2.48003,2.48,1.854,1.854,1600.00,1600.00,0.772689,0.772689,248,0,0.386345,30,""Ronda de Triana"",1600.00,1600.00,0.5,0.5,30,30,2,2,2.48003,2.48,1.854,1.854,1600.00,1600.00,0.772689,0.772689,248,442.2980,404.2626,846.5606,0.949366,0.922234,0.949366,0.276436,0.252664,0.276436,170.8794,156.1847,327.0641,6.99838,6.21375,13.2121,24.4170,25.1353,0.949366,0.922234,0.949366"
"249,1,0.325514,30,""Calle Manuel Arellano"",1400.00,0.00,0.5,0.5,30,0.00,1,0.00,2.48003,2.48,1.854,1.854,700,0.00,0.651029,,249,1,0.325514,30,""Calle Manuel Arellano"",1400.00,0.00,0.5,0.5,30,0.00,1,0.00,2.48003,2.48,1.854,1.854,700,0.00,0.651029,,249,0.0000,,0.0000,0.651029,,0.651029,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,30.0000,,0.651029,,0.651029"
"251,0,0.223155,30,""Calle Manuel Arellano"",1400.00,1400.00,0.5,0.5,30,30,1,1,2.48003,2.48,1.854,1.854,700,700,0.446309,0.446309,251,0,0.223155,30,""Calle Manuel Arellano"",1400.00,1400.00,0.5,0.5,30,30,1,1,2.48003,2.48,1.854,1.854,700,700,0.446309,0.446309,251,0.0000,0.0000,0.0000,0.446309,0.446309,0.446309,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.0000,30.0000,0.446309,0.446309,0.446309"
"252,0,0.357858,30,""Pages del Corro"",1600.00,1600.00,0.5,0.5,30,30,1,1,2.48003,2.48,1.854,1.854,800,800,0.715717,0.715717,252,0,0.357858,30,""Pages del Corro"",1600.00,1600.00,0.5,0.5,30,30,1,1,2.48003,2.48,1.854,1.854,800,800,0.715717,0.715717,252,245.1801,0.0000,245.1801,0.913858,0.715717,0.913858,0.306475,0.0000,0.306475,87.7397,0.0000,87.7397,3.73433,0.0000,3.73433,23.4954,30.0000,0.913858,0.715717,0.913858"
"253,0,0.304893,30,""Ronda de Triana"",1600.00,1600.00,0.5,0.5,30,30,2,2,2.48003,2.48,1.854,1.854,1600.00,1600.00,0.609785,0.609785,253,0,0.304893,30,""Ronda de Triana"",1600.00,1600.00,0.5,0.5,30,30,2,2,2.48003,2.48,1.854,1.854,1600.00,1600.00,0.609785,0.609785,253,544.1345,404.2626,948.3971,0.814521,0.727802,0.814521,0.340084,0.252664,0.340084,165.9026,123.2567,289.1592,7.38682,4.90372,12.2905,22.4593,25.1353,0.814521,0.727802,0.814521"
"254,-1,0.485467,30,""Calle San Jacinto"",0.00,1400.00,0.5,0.5,0.00,30,0.00,1,2.48003,2.48,1.854,1.854,0.00,700,,0.970935,254,-1,0.485467,30,""Calle San Jacinto"",0.00,1400.00,0.5,0.5,0.00,30,0.00,1,2.48003,2.48,1.854,1.854,0.00,700,,0.970935,254,,108.0976,108.0976,,1.04636,1.04636,,0.154425,0.154425,,52.4779,52.4779,,1.88515,1.88515,,27.8375,,1.04636,1.04636"
"255,1,0.979464,30,""Ronda de los Tejares"",1600.00,0.00,0.5,0.5,30,0.00,1,0.00,2.48003,2.48,1.854,1.854,800,0.00,1.95893,,255,1,0.979464,30,""Ronda de los Tejares"",1600.00,0.00,0.5,0.5,30,0.00,1,0.00,2.48003,2.48,1.854,1.854,800,0.00,1.95893,,255,0.0000,,0.0000,1.95893,,1.95893,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,30.0000,,1.95893,,1.95893"
"256,0,0.445627,30,""Avenida de Coria"",1400.00,1400.00,0.5,0.5,30,30,1,1,2.48003,2.48,1.854,1.854,700,700,0.891254,0.891254,256,0,0.445627,30,""Avenida de Coria"",1400.00,1400.00,0.5,0.5,30,30,1,1,2.48003,2.48,1.854,1.854,700,700,0.891254,0.891254,256,365.1234,289.9961,655.1195,1.55257,1.32269,1.55257,0.521605,0.41428,0.521605,162.7088,129.2301,291.9389,9.448,6.39292,15.8409,17.2215,20.2146,1.55257,1.32269,1.55257"
"257,0,0.390457,30,""Carretera Cadiz-Huelva"",1800.00,1800.00,0.5,0.5,50,50,2,2,2.48003,2.48,1.854,1.854,1800.00,1800.00,0.468548,0.468548,257,0,0.390457,30,""Carretera Cadiz-Huelva"",1800.00,1800.00,0.5,0.5,50,50,2,2,2.48003,2.48,1.854,1.854,1800.00,1800.00,0.468548,0.468548,257,822.1099,790.8864,1612.9963,0.740327,0.721498,0.740327,0.456728,0.439381,0.456728,320.9983,308.8069,629.8053,10.1438,9.51038,19.6542,31.6447,32.4705,0.740327,0.721498,0.740327"
"259,0,0.178831,30,""Plaza de Chapina"",1400.00,1400.00,0.5,0.5,30,30,2,1,2.48003,2.48,1.854,1.854,1400.00,700,0.357661,0.357661,259,0,0.178831,30,""Plaza de Chapina"",1400.00,1400.00,0.5,0.5,30,30,2,1,2.48003,2.48,1.854,1.854,1400.00,700,0.357661,0.357661,259,347.0166,0.0000,347.0166,0.424468,0.357661,0.424468,0.247869,0.0000,0.247869,62.0572,0.0000,62.0572,2.45496,0.0000,2.45496,25.2784,30.0000,0.424468,0.357661,0.424468"
"260,1,0.128525,40,""Calle Juan Sebastian el Cano"",1400.00,0.00,0.5,0.5,30,0.00,1,0.00,2.48003,2.48,1.854,1.854,700,0.00,0.257051,,260,1,0.128525,40,""Calle Juan Sebastian el Cano"",1400.00,0.00,0.5,0.5,30,0.00,1,0.00,2.48003,2.48,1.854,1.854,700,0.00,0.257051,,260,0.0443774,,0.0443774,0.257051,,0.257051,6.33963e-05,,6.33963e-05,0.00570362,,0.00570362,0.000190121,,0.000190121,30.0000,,0.257051,,0.257051"
"261,1,0.159295,40,""Calle Pierre de Coubertin"",1400.00,0.00,0.5,0.5,30,0.00,1,0.00,2.48003,2.48,1.854,1.854,700,0.00,0.318589,,261,1,0.159295,40,""Calle Pierre de Coubertin"",1400.00,0.00,0.5,0.5,30,0.00,1,0.00,2.48003,2.48,1.854,1.854,700,0.00,0.318589,,261,0.0443774,,0.0443774,0.318589,,0.318589,6.33963e-05,,6.33963e-05,0.00706908,,0.00706908,0.000235636,,0.000235636,30.0000,,0.318589,,0.318589"
"262,1,0.147893,40,""Calle Juan Sebastian el Cano"",1400.00,0.00,0.5,0.5,30,0.00,1,0.00,2.48003,2.48,1.854,1.854,700,0.00,0.295786,,262,1,0.147893,40,""Calle Juan Sebastian el Cano"",1400.00,0.00,0.5,0.5,30,0.00,1,0.00,2.48003,2.48,1.854,1.854,700,0.00,0.295786,,262,0.0000,,0.0000,0.295786,,0.295786,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,30.0000,,0.295786,,0.295786"
"263,1,0.46392,40,""Calle Monte Carmelo"",1400.00,0.00,0.5,0.5,30,0.00,1,0.00,2.48003,2.48,1.854,1.854,700,0.00,0.92784,,263,1,0.46392,40,""Calle Monte Carmelo"",1400.00,0.00,0.5,0.5,30,0.00,1,0.00,2.48003,2.48,1.854,1.854,700,0.00,0.92784,,263,0.0000,,0.0000,0.92784,,0.92784,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,30.0000,,0.92784,,0.92784"
"264,-1,0.107699,40,""Calle Virgen de Consolacion"",0.00,1400.00,0.5,0.5,0.00,30,0.00,1,2.48003,2.48,1.854,1.854,0.00,700,,0.215398,264,-1,0.107699,40,""Calle Virgen de Consolacion"",0.00,1400.00,0.5,0.5,0.00,30,0.00,1,2.48003,2.48,1.854,1.854,0.00,700,,0.215398,264,,0.0000,0.0000,,0.215398,0.215398,,0.0000,0.0000,,0.0000,0.0000,,0.0000,0.0000,,30.0000,,0.215398,0.215398"
"265,1,0.347215,40,""Calle Juan Sebastian el Cano"",1400.00,0.00,0.5,0.5,30,0.00,1,0.00,2.48003,2.48,1.854,1.854,700,0.00,0.69443,,265,1,0.347215,40,""Calle Juan Sebastian el Cano"",1400.00,0.00,0.5,0.5,30,0.00,1,0.00,2.48003,2.48,1.854,1.854,700,0.00,0.69443,,265,0.0443774,,0.0443774,0.69443,,0.69443,6.33963e-05,,6.33963e-05,0.0154085,,0.0154085,0.000513617,,0.000513617,30.0000,,0.69443,,0.69443"
"266,1,0.0595034,40,""Calle Virgen de Consolacion"",1400.00,0.00,0.5,0.5,30,0.00,1,0.00,2.48003,2.48,1.854,1.854,700,0.00,0.119007,,266,1,0.0595034,40,""Calle Virgen de Consolacion"",1400.00,0.00,0.5,0.5,30,0.00,1,0.00,2.48003,2.48,1.854,1.854,700,0.00,0.119007,,266,0.0000,,0.0000,0.119007,,0.119007,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,30.0000,,0.119007,,0.119007"
"267,1,0.0827766,40,""Calle Virgen de Consolacion"",1400.00,0.00,0.5,0.5,30,0.00,1,0.00,2.48003,2.48,1.854,1.854,700,0.00,0.165553,,267,1,0.0827766,40,""Calle Virgen de Consolacion"",1400.00,0.00,0.5,0.5,30,0.00,1,0.00,2.48003,2.48,1.854,1.854,700,0.00,0.165553,,267,0.0000,,0.0000,0.165553,,0.165553,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,30.0000,,0.165553,,0.165553"
"268,1,0.466963,40,""Calle Virgen del Valle"",1400.00,0.00,0.5,0.5,30,0.00,1,0.00,2.48003,2.48,1.854,1.854,700,0.00,0.933926,,268,1,0.466963,40,""Calle Virgen del Valle"",1400.00,0.00,0.5,0.5,30,0.00,1,0.00,2.48003,2.48,1.854,1.854,700,0.00,0.933926,,268,0.0000,,0.0000,0.933926,,0.933926,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,30.0000,,0.933926,,0.933926"
"269,1,0.062847,0.00,""Plaza de Cuba"",1400.00,0.00,0.5,0.5,30,0.00,4,0.00,2.48003,2.48,1.854,1.854,2800.00,0.00,0.125694,,269,1,0.062847,0.00,""Plaza de Cuba"",1400.00,0.00,0.5,0.5,30,0.00,4,0.00,2.48003,2.48,1.854,1.854,2800.00,0.00,0.125694,,269,239.2625,,239.2625,0.128954,,0.128954,0.0854509,,0.0854509,15.0369,,15.0369,0.514229,,0.514229,29.2417,,0.128954,,0.128954"
"270,1,0.0240299,0.00,""Plaza de Cuba"",1400.00,0.00,0.5,0.5,30,0.00,4,0.00,2.48003,2.48,1.854,1.854,2800.00,0.00,0.0480598,,270,1,0.0240299,0.00,""Plaza de Cuba"",1400.00,0.00,0.5,0.5,30,0.00,4,0.00,2.48003,2.48,1.854,1.854,2800.00,0.00,0.0480598,,270,239.2181,,239.2181,0.0493057,,0.0493057,0.085435,,0.085435,5.74838,,5.74838,0.19658,,0.19658,29.2419,,0.0493057,,0.0493057"
"271,1,0.0880785,0.00,""Plaza de Cuba"",1400.00,0.00,0.5,0.5,30,0.00,4,0.00,2.48003,2.48,1.854,1.854,2800.00,0.00,0.176157,,271,1,0.0880785,0.00,""Plaza de Cuba"",1400.00,0.00,0.5,0.5,30,0.00,4,0.00,2.48003,2.48,1.854,1.854,2800.00,0.00,0.176157,,271,566.7872,,566.7872,0.19876,,0.19876,0.202424,,0.202424,49.9218,,49.9218,1.87758,,1.87758,26.5884,,0.19876,,0.19876"
"272,1,0.0415583,40,""Rotonda Parque de los Principe"",1600.00,0.00,0.5,0.5,30,0.00,2,0.00,2.48003,2.48,1.854,1.854,1600.00,0.00,0.0831167,,272,1,0.0415583,40,""Rotonda Parque de los Principe"",1600.00,0.00,0.5,0.5,30,0.00,2,0.00,2.48003,2.48,1.854,1.854,1600.00,0.00,0.0831167,,272,797.0009,,797.0009,0.139742,,0.139742,0.498126,,0.498126,33.1220,,33.1220,1.85624,,1.85624,17.8436,,0.139742,,0.139742"
"273,1,0.0377387,40,""Rotonda Parque de los Principe"",1600.00,0.00,0.5,0.5,30,0.00,2,0.00,2.48003,2.48,1.854,1.854,1600.00,0.00,0.0754775,,273,1,0.0377387,40,""Rotonda Parque de los Principe"",1600.00,0.00,0.5,0.5,30,0.00,2,0.00,2.48003,2.48,1.854,1.854,1600.00,0.00,0.0754775,,273,988.0631,,988.0631,0.152067,,0.152067,0.617539,,0.617539,37.2883,,37.2883,2.50419,,2.50419,14.8904,,0.152067,,0.152067"
"274,1,0.0378632,40,""Rotonda Parque de los Principe"",1600.00,0.00,0.5,0.5,30,0.00,2,0.00,2.48003,2.48,1.854,1.854,1600.00,0.00,0.0757264,,274,1,0.0378632,40,""Rotonda Parque de los Principe"",1600.00,0.00,0.5,0.5,30,0.00,2,0.00,2.48003,2.48,1.854,1.854,1600.00,0.00,0.0757264,,274,873.2012,,873.2012,0.136834,,0.136834,0.545751,,0.545751,33.0622,,33.0622,1.99139,,1.99139,16.6026,,0.136834,,0.136834"
"275,1,0.0415082,40,""Rotonda Parque de los Principe"",1600.00,0.00,0.5,0.5,30,0.00,2,0.00,2.48003,2.48,1.854,1.854,1600.00,0.00,0.0830165,,275,1,0.0415082,40,""Rotonda Parque de los Principe"",1600.00,0.00,0.5,0.5,30,0.00,2,0.00,2.48003,2.48,1.854,1.854,1600.00,0.00,0.0830165,,275,964.0615,,964.0615,0.163501,,0.163501,0.602538,,0.602538,40.0165,,40.0165,2.62709,,2.62709,15.2323,,0.163501,,0.163501"
"276,0,0.197993,0.00,""Puente de los Remedios"",1600.00,1600.00,0.5,0.5,50,50,3,3,2.48003,2.48,1.854,1.854,2400.00,2400.00,0.237591,0.237591,276,0,0.197993,0.00,""Puente de los Remedios"",1600.00,1600.00,0.5,0.5,50,50,3,3,2.48003,2.48,1.854,1.854,2400.00,2400.00,0.237591,0.237591,276,1109.2691,825.0556,1934.3247,0.378479,0.318974,0.378479,0.462195,0.343773,0.462195,219.6273,163.3551,382.9824,6.99726,4.38619,11.3834,31.3876,37.2431,0.378479,0.318974,0.378479"
"277,0,0.0672512,40,""Calle Virgen de Lujan"",1600.00,1600.00,0.5,0.5,50,50,3,3,2.48003,2.48,1.854,1.854,2400.00,2400.00,0.0807015,0.0807015,277,0,0.0672512,40,""Calle Virgen de Lujan"",1600.00,1600.00,0.5,0.5,50,50,3,3,2.48003,2.48,1.854,1.854,2400.00,2400.00,0.0807015,0.0807015,277,1109.2691,738.8597,1848.1288,0.128556,0.10323,0.128556,0.462195,0.307858,0.462195,74.5997,49.6892,124.2889,2.37672,1.27121,3.64793,31.3876,39.0881,0.128556,0.10323,0.128556"
"278,0,0.126308,40,""Calle Virgen de Lujan"",1600.00,1600.00,0.5,0.5,50,50,2,2,2.48003,2.48,1.854,1.854,1600.00,1600.00,0.15157,0.15157,278,0,0.126308,40,""Calle Virgen de Lujan"",1600.00,1600.00,0.5,0.5,50,50,2,2,2.48003,2.48,1.854,1.854,1600.00,1600.00,0.15157,0.15157,278,864.8321,738.8597,1603.6918,0.271714,0.2413,0.271714,0.54052,0.461787,0.54052,109.2353,93.3240,202.5594,3.91645,2.97145,6.8879,27.8914,31.4069,0.271714,0.2413,0.271714"
"279,0,0.0504865,40,""Calle Virgen de Lujan"",1600.00,1600.00,0.5,0.5,50,50,2,2,2.48003,2.48,1.854,1.854,1600.00,1600.00,0.0605838,0.0605838,279,0,0.0504865,40,""Calle Virgen de Lujan"",1600.00,1600.00,0.5,0.5,50,50,2,2,2.48003,2.48,1.854,1.854,1600.00,1600.00,0.0605838,0.0605838,279,864.8321,738.8597,1603.6918,0.108607,0.0964499,0.108607,0.54052,0.461787,0.54052,43.6624,37.3025,80.9648,1.56544,1.18772,2.75316,27.8914,31.4069,0.108607,0.0964499,0.108607"
"280,0,0.128931,40,""Calle Virgen de Lujan"",1600.00,1600.00,0.5,0.5,50,50,2,2,2.48003,2.48,1.854,1.854,1600.00,1600.00,0.154717,0.154717,280,0,0.128931,40,""Calle Virgen de Lujan"",1600.00,1600.00,0.5,0.5,50,50,2,2,2.48003,2.48,1.854,1.854,1600.00,1600.00,0.154717,0.154717,280,864.8321,738.8597,1603.6918,0.277356,0.246311,0.277356,0.54052,0.461787,0.54052,111.5035,95.2618,206.7653,3.99777,3.03315,7.03092,27.8914,31.4069,0.277356,0.246311,0.277356"
"281,0,0.22881,40,""Calle Sante Fe"",1600.00,1600.00,0.5,0.5,50,50,2,2,2.48003,2.48,1.854,1.854,1600.00,1600.00,0.274572,0.274572,281,0,0.22881,40,""Calle Sante Fe"",1600.00,1600.00,0.5,0.5,50,50,2,2,2.48003,2.48,1.854,1.854,1600.00,1600.00,0.274572,0.274572,281,797.0009,964.0615,1761.0624,0.461631,0.540766,0.540766,0.498126,0.602538,0.602538,182.3616,220.5867,402.9483,6.132,8.68887,14.8209,29.7393,25.3873,0.461631,0.540766,0.540766"
"282,0,0.536593,40,""Calle Virgen de Lujan"",1600.00,1600.00,0.5,0.5,50,50,2,2,2.48003,2.48,1.854,1.854,1600.00,1600.00,0.643912,0.643912,282,0,0.536593,40,""Calle Virgen de Lujan"",1600.00,1600.00,0.5,0.5,50,50,2,2,2.48003,2.48,1.854,1.854,1600.00,1600.00,0.643912,0.643912,282,864.8321,738.8597,1603.6918,1.15432,1.02511,1.15432,0.54052,0.461787,0.54052,464.0632,396.4673,860.5305,16.6382,12.6236,29.2618,27.8914,31.4069,1.15432,1.02511,1.15432"
"283,0,0.42681,40,""Avenida Flota de Indias"",1600.00,1600.00,0.5,0.5,50,50,3,2,2.48003,2.48,1.854,1.854,2400.00,1600.00,0.512172,0.512172,283,0,0.42681,40,""Avenida Flota de Indias"",1600.00,1600.00,0.5,0.5,50,50,3,2,2.48003,2.48,1.854,1.854,2400.00,1600.00,0.512172,0.512172,283,86.1959,244.4814,330.6773,0.514835,0.551188,0.551188,0.035915,0.152801,0.152801,36.7893,104.3471,141.1365,0.739612,2.24592,2.98553,49.7414,46.4608,0.514835,0.551188,0.551188"
"284,1,0.349559,40,""Calle Monte Carmelo"",1400.00,0.00,0.5,0.5,30,0.00,1,0.00,2.48003,2.48,1.854,1.854,700,0.00,0.699119,,284,1,0.349559,40,""Calle Monte Carmelo"",1400.00,0.00,0.5,0.5,30,0.00,1,0.00,2.48003,2.48,1.854,1.854,700,0.00,0.699119,,284,0.0000,,0.0000,0.699119,,0.699119,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,30.0000,,0.699119,,0.699119"
"285,1,0.0669045,40,""Glorieta las Cigarreras"",1400.00,0.00,0.5,0.5,30,0.00,4,0.00,2.48003,2.48,1.854,1.854,2800.00,0.00,0.133809,,285,1,0.0669045,40,""Glorieta las Cigarreras"",1400.00,0.00,0.5,0.5,30,0.00,4,0.00,2.48003,2.48,1.854,1.854,2800.00,0.00,0.133809,,285,86.1959,,86.1959,0.134332,,0.134332,0.0307843,,0.0307843,5.76689,,5.76689,0.192981,,0.192981,29.8833,,0.134332,,0.134332"
"286,1,0.0638283,40,""Glorieta las Cigarreras"",1400.00,0.00,0.5,0.5,30,0.00,2,0.00,2.48003,2.48,1.854,1.854,1400.00,0.00,0.127657,,286,1,0.0638283,40,""Glorieta las Cigarreras"",1400.00,0.00,0.5,0.5,30,0.00,2,0.00,2.48003,2.48,1.854,1.854,1400.00,0.00,0.127657,,286,0.0000,,0.0000,0.127657,,0.127657,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,30.0000,,0.127657,,0.127657"
"287,1,0.032904,40,""Glorieta las Cigarreras"",1400.00,0.00,0.5,0.5,30,0.00,3,0.00,2.48003,2.48,1.854,1.854,2100.00,0.00,0.0658081,,287,1,0.032904,40,""Glorieta las Cigarreras"",1400.00,0.00,0.5,0.5,30,0.00,3,0.00,2.48003,2.48,1.854,1.854,2100.00,0.00,0.0658081,,287,0.0443774,,0.0443774,0.0658081,,0.0658081,2.11321e-05,,2.11321e-05,0.0014602,,0.0014602,4.86732e-05,,4.86732e-05,30.0000,,0.0658081,,0.0658081"
"288,1,0.0614576,40,""Glorieta las Cigarreras"",1400.00,0.00,0.5,0.5,30,0.00,4,0.00,2.48003,2.48,1.854,1.854,2800.00,0.00,0.122915,,288,1,0.0614576,40,""Glorieta las Cigarreras"",1400.00,0.00,0.5,0.5,30,0.00,4,0.00,2.48003,2.48,1.854,1.854,2800.00,0.00,0.122915,,288,244.4814,,244.4814,0.126233,,0.126233,0.0873148,,0.0873148,15.0252,,15.0252,0.51436,,0.51436,29.2115,,0.126233,,0.126233"
"289,0,0.231656,40,""Avenida Juan Pablo II"",1800.00,1800.00,0.5,0.5,50,50,3,3,2.48003,2.48,1.854,1.854,2700.00,2700.00,0.277987,0.277987,289,0,0.231656,40,""Avenida Juan Pablo II"",1800.00,1800.00,0.5,0.5,50,50,3,3,2.48003,2.48,1.854,1.854,2700.00,2700.00,0.277987,0.277987,289,856.8424,501.8186,1358.6610,0.360085,0.308434,0.360085,0.317349,0.185859,0.317349,198.4924,116.2491,314.7415,5.14226,2.57963,7.72189,38.6002,45.0643,0.360085,0.308434,0.360085"
"290,0,0.0768214,40,""Avenida Juan Pablo II"",1800.00,1800.00,0.5,0.5,50,50,3,3,2.48003,2.48,1.854,1.854,2700.00,2700.00,0.0921857,0.0921857,290,0,0.0768214,40,""Avenida Juan Pablo II"",1800.00,1800.00,0.5,0.5,50,50,3,3,2.48003,2.48,1.854,1.854,2700.00,2700.00,0.0921857,0.0921857,290,1050.4321,599.3997,1649.8318,0.131904,0.106222,0.131904,0.389049,0.222,0.389049,80.6957,46.0467,126.7424,2.30927,1.06116,3.37042,34.9443,43.3929,0.131904,0.106222,0.131904"
"291,0,0.547331,40,""Avenida Juan Pablo II"",1800.00,1800.00,0.5,0.5,50,50,2,2,2.48003,2.48,1.854,1.854,1800.00,1800.00,0.656797,0.656797,291,0,0.547331,40,""Avenida Juan Pablo II"",1800.00,1800.00,0.5,0.5,50,50,2,2,2.48003,2.48,1.854,1.854,1800.00,1800.00,0.656797,0.656797,291,843.0040,561.6548,1404.6589,1.05591,0.844782,1.05591,0.468336,0.31203,0.468336,461.4021,307.4110,768.8131,14.8357,7.90793,22.7436,31.1009,38.8737,1.05591,0.844782,1.05591"
"292,0,0.0404838,40,""Avenida Juan Pablo II"",1800.00,1800.00,0.5,0.5,50,50,2,2,2.48003,2.48,1.854,1.854,1800.00,1800.00,0.0485805,0.0485805,292,0,0.0404838,40,""Avenida Juan Pablo II"",1800.00,1800.00,0.5,0.5,50,50,2,2,2.48003,2.48,1.854,1.854,1800.00,1800.00,0.0485805,0.0485805,292,595.7863,561.6548,1157.4411,0.0640923,0.062485,0.0640923,0.330992,0.31203,0.330992,24.1197,22.7379,46.8576,0.636422,0.584917,1.22134,37.8989,38.8737,0.0640923,0.062485,0.0640923"
"293,0,0.611574,40,""Avenida Juan Pablo II"",1800.00,1800.00,0.5,0.5,50,50,2,2,2.48003,2.48,1.854,1.854,1800.00,1800.00,0.733889,0.733889,293,0,0.611574,40,""Avenida Juan Pablo II"",1800.00,1800.00,0.5,0.5,50,50,2,2,2.48003,2.48,1.854,1.854,1800.00,1800.00,0.733889,0.733889,293,595.7863,188.7835,784.5697,0.96822,0.761714,0.96822,0.330992,0.10488,0.330992,364.3674,115.4551,479.8225,9.6142,2.39665,12.0109,37.8989,48.1735,0.96822,0.761714,0.96822"
"294,0,0.242504,40,""Calle Alfonso de Orleans"",1400.00,1400.00,0.5,0.5,30,30,2,3,2.48003,2.48,1.854,1.854,1400.00,2100.00,0.485009,0.485009,294,0,0.242504,40,""Calle Alfonso de Orleans"",1400.00,1400.00,0.5,0.5,30,30,2,3,2.48003,2.48,1.854,1.854,1400.00,2100.00,0.485009,0.485009,294,372.8714,340.3527,713.2241,0.588512,0.526219,0.588512,0.266337,0.162073,0.266337,90.4229,82.5370,172.9600,3.65732,2.985,6.64232,24.7238,27.6506,0.588512,0.526219,0.588512"
"295,0,0.0610153,40,""Avenida Flota de Indias"",1600.00,1600.00,0.5,0.5,50,50,2,3,2.48003,2.48,1.854,1.854,1600.00,2400.00,0.0732183,0.0732183,295,0,0.0610153,40,""Avenida Flota de Indias"",1600.00,1600.00,0.5,0.5,50,50,2,3,2.48003,2.48,1.854,1.854,1600.00,2400.00,0.0732183,0.0732183,295,86.1959,244.4814,330.6773,0.0740256,0.0758484,0.0758484,0.0538725,0.101867,0.101867,5.25927,14.9171,20.1764,0.106345,0.309059,0.415404,49.4547,48.2662,0.0740256,0.0758484,0.0758484"
"296,0,0.364589,40,""Calle Antonio Bienvenida"",1400.00,1400.00,0.5,0.5,30,30,3,2,2.48003,2.48,1.854,1.854,2100.00,1400.00,0.729178,0.729178,296,0,0.364589,40,""Calle Antonio Bienvenida"",1400.00,1400.00,0.5,0.5,30,30,3,2,2.48003,2.48,1.854,1.854,2100.00,1400.00,0.729178,0.729178,296,336.2638,432.8041,769.0679,0.789763,0.934317,0.934317,0.160126,0.309146,0.309146,122.5981,157.7957,280.3938,4.42614,6.7396,11.1657,27.6986,23.4132,0.789763,0.934317,0.934317"
